doi,CR_status_code,publisher_status_code,error,doi_suffix,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date
10.1046/j.1440-1843.2001.00290.x,200,,"HTTPConnectionPool(host='api.wiley.com', port=80): Max retries exceeded with url: /onlinelibrary/tdm/v1/articles/10.1046%2Fj.1440-1843.2001.00290.x (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff41bbb54f0>: Failed to establish a new connection: [Errno 61] Connection refused'))",j.1440-1843.2001.00290.x,https://doi.org/10.1046/j.1440-1843.2001.00290.x,Influence of body fat distribution on oxygen uptake and pulmonary performance in morbidly obese females during exercise,journal-article,False,3/1/01,2001.0,Respirology,"1323-7799,1440-1843",1323-7799,False,False,Wiley,False,closed,False,,,[],[],2021-01-19T14:01:39.236821,2,"[{'given': 'Jing', 'family': 'Li', 'sequence': 'first'}, {'given': 'Shiyue', 'family': 'Li', 'sequence': 'additional'}, {'given': 'Ritchie J.', 'family': 'Feuers', 'sequence': 'additional'}, {'given': 'Cynthia K.', 'family': 'Buffington', 'sequence': 'additional'}, {'given': 'George S. M. Cowan', 'family': 'Jr', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1034/j.1600-0838.2001.110502.x,200,,"HTTPConnectionPool(host='api.wiley.com', port=80): Max retries exceeded with url: /onlinelibrary/tdm/v1/articles/10.1034%2Fj.1600-0838.2001.110502.x (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff41bbb5df0>: Failed to establish a new connection: [Errno 61] Connection refused'))",j.1600-0838.2001.110502.x,https://doi.org/10.1034/j.1600-0838.2001.110502.x,Chronic stretching and running economy,journal-article,False,10/1/01,2001.0,Scandinavian Journal of Medicine and Science in Sports,"0905-7188,1600-0838",0905-7188,False,False,Wiley,False,closed,False,,,[],[],2021-01-14T11:30:59.636301,2,"[{'given': 'A. G.', 'family': 'Nelson', 'sequence': 'first'}, {'given': 'J.', 'family': 'Kokkonen', 'sequence': 'additional'}, {'given': 'C.', 'family': 'Eldredge', 'sequence': 'additional'}, {'given': 'A.', 'family': 'Cornwell', 'sequence': 'additional'}, {'given': 'E.', 'family': 'Glickman-Weiss', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1034/j.1600-0838.2001.110509.x,200,,"HTTPConnectionPool(host='api.wiley.com', port=80): Max retries exceeded with url: /onlinelibrary/tdm/v1/articles/10.1034%2Fj.1600-0838.2001.110509.x (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff4185c0100>: Failed to establish a new connection: [Errno 61] Connection refused'))",j.1600-0838.2001.110509.x,https://doi.org/10.1034/j.1600-0838.2001.110509.x,Exercise capacity in lean versus obese women,journal-article,False,10/1/01,2001.0,Scandinavian Journal of Medicine and Science in Sports,"0905-7188,1600-0838",0905-7188,False,False,Wiley,False,closed,False,,,[],[],2021-01-14T20:50:00.041330,2,"[{'given': 'M.', 'family': 'Hulens', 'sequence': 'first'}, {'given': 'G.', 'family': 'Vansant', 'sequence': 'additional'}, {'given': 'R.', 'family': 'Lysens', 'sequence': 'additional'}, {'given': 'A. L.', 'family': 'Claessens', 'sequence': 'additional'}, {'given': 'E.', 'family': 'Muls', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002/1099-0496(200102)31:2<126::aid-ppul1020>3.0.co;2-3,200,404.0,,1099-0496(200102)31:2<126::aid-ppul1020>3.0.co;2-3,https://doi.org/10.1002/1099-0496(200102)31:2<126::aid-ppul1020>3.0.co;2-3,Predicted maximal oxygen uptake in normal Hong Kong Chinese schoolchildren and those with respiratory diseases,journal-article,False,1/1/01,2001.0,Pediatric Pulmonology,"8755-6863,1099-0496",1099-0496,False,False,Wiley,False,closed,False,,,[],[],2021-01-17T11:34:02.614039,2,"[{'given': 'Tze Wai', 'family': 'Wong', 'sequence': 'first'}, {'given': 'T.S.', 'family': 'Yu', 'sequence': 'additional'}, {'given': 'X.R.', 'family': 'Wang', 'sequence': 'additional'}, {'given': 'P.', 'family': 'Robinson', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1007/s11745-000-0647-2,200,,list index out of range,s11745-000-0647-2,https://doi.org/10.1007/s11745-000-0647-2,In vivo evaluation of the effects of continuous exercise on skeletal muscle triglycerides in trained humans,journal-article,False,12/1/00,2000.0,Lipids,"0024-4201,1558-9307",0024-4201,False,False,Wiley,False,closed,False,,,[],[],2021-01-14T02:57:01.476841,2,"[{'given': 'Jesus', 'family': 'Rico-Sanz', 'sequence': 'first'}, {'given': 'Marjan', 'family': 'Moosavi', 'sequence': 'additional'}, {'given': 'E.', 'family': 'Louise Thomas', 'sequence': 'additional'}, {'given': 'John', 'family': 'McCarthy', 'sequence': 'additional'}, {'given': 'Glyn A.', 'family': 'Coutts', 'sequence': 'additional'}, {'given': 'Nadeem', 'family': 'Saeed', 'sequence': 'additional'}, {'given': 'Jimmy D.', 'family': 'Bell', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002/(sici)1098-240x(200002)23:1<35::aid-nur5>3.0.co;2-i,200,404.0,,(sici)1098-240x(200002)23:1<35::aid-nur5>3.0.co;2-i,https://doi.org/10.1002/(sici)1098-240x(200002)23:1<35::aid-nur5>3.0.co;2-i,"Continuous handrail support, oxygen uptake, and heart rate in women during submaximal step treadmill exercise",journal-article,False,2/1/00,2000.0,Research in Nursing & Health,"0160-6891,1098-240X",0160-6891,False,False,Wiley,False,closed,False,,,[],[],2021-01-15T05:12:42.092466,2,"[{'given': 'Sharon', 'family': 'Klopfenstein Christman', 'sequence': 'first'}, {'given': 'Anne Folta', 'family': 'Fish', 'sequence': 'additional'}, {'given': 'Linda', 'family': 'Bernhard', 'sequence': 'additional'}, {'given': 'David J.', 'family': 'Frid', 'sequence': 'additional'}, {'given': 'Barbara A.', 'family': 'Smith', 'sequence': 'additional'}, {'given': 'Lynn', 'family': 'Mitchell', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002/1520-6394(2000)12:2<59::aid-da1>3.0.co;2-g,200,404.0,,1520-6394(2000)12:2<59::aid-da1>3.0.co;2-g,https://doi.org/10.1002/1520-6394(2000)12:2<59::aid-da1>3.0.co;2-g,Effects of heart-rate feedback on estimated cardiovascular fitness in patients with panic disorder,journal-article,False,1/1/00,2000.0,Depression and Anxiety,"1091-4269,1520-6394",1091-4269,False,False,Wiley,False,closed,False,,,[],[],2021-01-13T12:01:22.209884,2,"[{'given': 'Norman B.', 'family': 'Schmidt', 'sequence': 'first'}, {'given': 'Darin R.', 'family': 'Lerew', 'sequence': 'additional'}, {'given': 'Helen', 'family': 'Santiago', 'sequence': 'additional'}, {'given': 'John H.', 'family': 'Trakowski', 'sequence': 'additional'}, {'given': 'Jeffrey P.', 'family': 'Staab', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002/(sici)1099-1492(200002)13:1<14::aid-nbm605>3.0.co;2-0,200,404.0,,(sici)1099-1492(200002)13:1<14::aid-nbm605>3.0.co;2-0,https://doi.org/10.1002/(sici)1099-1492(200002)13:1<14::aid-nbm605>3.0.co;2-0,"31P MRS measurement of mitochondrial function in skeletal muscle: reliability, force-level sensitivity and relation to whole body maximal oxygen uptake",journal-article,False,2/1/00,2000.0,NMR in Biomedicine,"0952-3480,1099-1492",0952-3480,False,False,Wiley,False,closed,False,,,[],[],2021-01-16T02:21:00.818948,2,"[{'given': 'D. Enette', 'family': 'Larson-Meyer', 'sequence': 'first'}, {'given': 'Bradley R.', 'family': 'Newcomer', 'sequence': 'additional'}, {'given': 'Gary R.', 'family': 'Hunter', 'sequence': 'additional'}, {'given': 'Hoby P.', 'family': 'Hetherington', 'sequence': 'additional'}, {'given': 'Roland L.', 'family': 'Weinsier', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002/(sici)1097-4598(199909)22:9<1239::aid-mus11>3.0.co;2-w,200,404.0,,(sici)1097-4598(199909)22:9<1239::aid-mus11>3.0.co;2-w,https://doi.org/10.1002/(sici)1097-4598(199909)22:9<1239::aid-mus11>3.0.co;2-w,Short-term aerobic training response in chronic myopathies,journal-article,False,9/1/99,1999.0,Muscle & Nerve,"0148-639X,1097-4598",0148-639X,False,False,Wiley,False,closed,False,,,[],[],2021-01-14T19:32:41.069947,2,"[{'given': 'T.', 'family': 'Taivassalo', 'sequence': 'first'}, {'given': 'N.', 'family': 'De Stefano', 'sequence': 'additional'}, {'given': 'J.', 'family': 'Chen', 'sequence': 'additional'}, {'given': 'G.', 'family': 'Karpati', 'sequence': 'additional'}, {'given': 'D.L.', 'family': 'Arnold', 'sequence': 'additional'}, {'given': 'Z.', 'family': 'Argov', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1046/j.1365-2281.1999.00180.x,200,,"HTTPConnectionPool(host='api.wiley.com', port=80): Max retries exceeded with url: /onlinelibrary/tdm/v1/articles/10.1046%2Fj.1365-2281.1999.00180.x (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff41bbb5130>: Failed to establish a new connection: [Errno 61] Connection refused'))",j.1365-2281.1999.00180.x,https://doi.org/10.1046/j.1365-2281.1999.00180.x,Differences in autonomic modulation of heart rate during arm and leg exercise,journal-article,False,8/1/99,1999.0,Clinical Physiology,"0144-5979,1365-2281",0144-5979,False,False,Wiley,False,closed,False,,,[],[],2021-08-31T06:27:35.742849,2,"[{'given': 'M. P.', 'family': 'Tulppo', 'sequence': 'first', 'affiliation': [{'name': 'Division of CardiologyDepartment of MedicineUniversity of OuluOuluFinland'}, {'name': 'Merikoski Rehabilitation and Research CenterOuluFinland'}]}, {'given': 'T. H.', 'family': 'Mäkikallio', 'sequence': 'additional', 'affiliation': [{'name': 'Division of CardiologyDepartment of MedicineUniversity of OuluOuluFinland'}, {'name': 'Merikoski Rehabilitation and Research CenterOuluFinland'}]}, {'given': 'R. T.', 'family': 'Laukkanen', 'sequence': 'additional', 'affiliation': [{'name': 'Merikoski Rehabilitation and Research CenterOuluFinland'}]}, {'given': 'H. V.', 'family': 'Huikuri', 'sequence': 'additional', 'affiliation': [{'name': 'Division of CardiologyDepartment of MedicineUniversity of OuluOuluFinland'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1046/j.1365-201x.1999.00517.x,200,500.0,,j.1365-201x.1999.00517.x,https://doi.org/10.1046/j.1365-201x.1999.00517.x,High‐intensity exercise and muscle glycogen availability in humans,journal-article,False,4/1/99,1999.0,Acta Physiologica Scandinavica,"0001-6772,1365-201X",0001-6772,False,False,Wiley,False,closed,False,,,[],[],2021-03-27T19:38:05.618800,2,"[{'family': 'Balsom', 'sequence': 'first', 'affiliation': [{'name': 'Department of Physiology and Pharmacology, Karolinska Institute and University College of Physical Education and Sports, Stockholm, Sweden'}]}, {'family': 'Gaitanos', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physiology and Pharmacology, Karolinska Institute and University College of Physical Education and Sports, Stockholm, Sweden'}]}, {'family': 'Söderlund', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physiology and Pharmacology, Karolinska Institute and University College of Physical Education and Sports, Stockholm, Sweden'}]}, {'family': 'Ekblom', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physiology and Pharmacology, Karolinska Institute and University College of Physical Education and Sports, Stockholm, Sweden'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1046/j.1365-2281.1999.00166.x,200,500.0,,j.1365-2281.1999.00166.x,https://doi.org/10.1046/j.1365-2281.1999.00166.x,Non-invasive cardiac output assessment during moderate exercise: pulse contour compared with CO2 rebreathing,journal-article,False,6/1/99,1999.0,Clinical Physiology,0144-5979,0144-5979,False,False,Wiley,False,closed,False,,,[],[],2021-04-02T05:08:03.534207,2,"[{'given': 'Sibrand', 'family': 'Houtman', 'sequence': 'first'}, {'given': 'Berend', 'family': 'Oeseburg', 'sequence': 'additional'}, {'given': 'Maria T. E.', 'family': 'Hopman', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1046/j.1365-201x.1999.00484.x,200,500.0,,j.1365-201x.1999.00484.x,https://doi.org/10.1046/j.1365-201x.1999.00484.x,Serial effects of high‐resistance and prolonged endurance training on Na+–K+pump concentration and enzymatic activities in human vastus lateralis,journal-article,False,2/1/99,1999.0,Acta Physiologica Scandinavica,"0001-6772,1365-201X",0001-6772,False,False,Wiley,False,closed,False,,,[],[],2021-03-26T11:48:27.441585,2,"[{'family': 'GREEN', 'sequence': 'first', 'affiliation': [{'name': 'Department of Kinesiology, University of Waterloo, Waterloo, ON, Canada'}]}, {'family': 'DAHLY', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Kinesiology, University of Waterloo, Waterloo, ON, Canada'}]}, {'family': 'SHOEMAKER', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Kinesiology, University of Waterloo, Waterloo, ON, Canada'}]}, {'family': 'GOREHAM', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Kinesiology, University of Waterloo, Waterloo, ON, Canada'}]}, {'family': 'BOMBARDIER', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Kinesiology, University of Waterloo, Waterloo, ON, Canada'}]}, {'family': 'BALL‐BURNETT', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Kinesiology, University of Waterloo, Waterloo, ON, Canada'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1046/j.1365-2281.1999.00157.x,200,500.0,,j.1365-2281.1999.00157.x,https://doi.org/10.1046/j.1365-2281.1999.00157.x,Twenty-four-hour cortisol response to multiple daily exercise sessions of moderate and high intensity,journal-article,False,2/1/99,1999.0,Clinical Physiology,0144-5979,0144-5979,False,False,Wiley,False,closed,False,,,[],[],2021-01-13T07:32:31.355096,2,"[{'family': 'Hackney', 'sequence': 'first'}, {'family': 'Viru', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1046/j.1365-2281.1999.00160.x,200,500.0,,j.1365-2281.1999.00160.x,https://doi.org/10.1046/j.1365-2281.1999.00160.x,Day-to-day variation in oxygen consumption and energy expenditure during submaximal treadmill walking in female adolescents,journal-article,False,2/1/99,1999.0,Clinical Physiology,0144-5979,0144-5979,False,False,Wiley,False,closed,False,,,[],[],2021-07-07T22:37:13.563791,2,"[{'given': 'Ulla', 'family': 'Wergel-Kolmert', 'sequence': 'first'}, {'given': 'Björn', 'family': 'Wohlfart', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1540-8159.1999.tb00411.x,200,500.0,,j.1540-8159.1999.tb00411.x,https://doi.org/10.1111/j.1540-8159.1999.tb00411.x,Influence of the Pacing Rate on the Atrioventricular Conduction Time During Aerobic and Anaerobic Exercise: Basic Concepts for a Dromotropically Controlled Rate Responsive Pacemaker,journal-article,False,12/1/99,1999.0,Pacing and Clinical Electrophysiology,"0147-8389,1540-8159",0147-8389,False,False,Wiley,False,closed,False,,,[],[],2021-02-13T20:39:26.088063,2,"[{'given': 'MATHIAS', 'family': 'MEINE', 'sequence': 'first'}, {'given': 'MARTIN', 'family': 'HEXAMER', 'sequence': 'additional'}, {'given': 'JURGEN', 'family': 'WERNER', 'sequence': 'additional'}, {'given': 'CARSTEN W.', 'family': 'ISRAEL', 'sequence': 'additional'}, {'given': 'ANDREAS', 'family': 'MUGGE', 'sequence': 'additional'}, {'given': 'BERND', 'family': 'LEMKE', 'sequence': 'additional'}, {'given': 'JURGEN', 'family': 'BARMEYER', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002/pri.171,200,500.0,,pri.171,https://doi.org/10.1002/pri.171,Physiological response to a short period of exercise training in patients with chronic heart failure,journal-article,False,11/1/99,1999.0,Physiotherapy Research International,"1358-2267,1471-2865",1358-2267,False,False,Wiley,False,closed,False,,,[],[],2021-07-07T20:47:01.022453,2,"[{'given': 'Ann', 'family': 'Taylor', 'sequence': 'first'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1600-0838.1999.tb00244.x,200,500.0,,j.1600-0838.1999.tb00244.x,https://doi.org/10.1111/j.1600-0838.1999.tb00244.x,Arterial haemoglobin oxygen saturation is affected by F1O2 at submaximal running velocities in elite athletes,journal-article,False,1/30/07,2007.0,Scandinavian Journal of Medicine & Science in Sports,0905-7188,0905-7188,False,False,Wiley,False,closed,False,,,[],[],2021-01-13T13:50:18.892882,2,"[{'given': 'J. E.', 'family': 'Peltonen', 'sequence': 'first'}, {'given': 'A. P.', 'family': 'Leppävuori', 'sequence': 'additional'}, {'given': 'K. -P.', 'family': 'Kyrö', 'sequence': 'additional'}, {'given': 'P.', 'family': 'Mäkelä', 'sequence': 'additional'}, {'given': 'H. K.', 'family': 'Rusko', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002/j.1550-8528.1999.tb00434.x,200,500.0,,j.1550-8528.1999.tb00434.x,https://doi.org/10.1002/j.1550-8528.1999.tb00434.x,Racial Differences in Metabolic Predictors of Obesity among Postmenopausal Women,journal-article,False,9/1/99,1999.0,Obesity Research,1071-7323,1071-7323,False,False,Wiley,False,closed,False,,,[],[],2021-01-17T19:51:32.495728,2,"[{'given': 'Barbara J.', 'family': 'Nicklas', 'sequence': 'first'}, {'given': 'Dora M.', 'family': 'Berman', 'sequence': 'additional'}, {'given': 'Dawn C.', 'family': 'Davis', 'sequence': 'additional'}, {'given': 'C. Lynne', 'family': 'Dobrovolny', 'sequence': 'additional'}, {'given': 'Karen E.', 'family': 'Dennis', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1600-0838.1999.tb00214.x,200,500.0,,j.1600-0838.1999.tb00214.x,https://doi.org/10.1111/j.1600-0838.1999.tb00214.x,Preserved vascular reactivity in elderly male athletes,journal-article,False,1/30/07,2007.0,Scandinavian Journal of Medicine & Science in Sports,0905-7188,0905-7188,False,False,Wiley,False,closed,False,,,[],[],2021-01-16T09:44:39.688466,2,"[{'given': 'K.', 'family': 'Jensen-Urstad', 'sequence': 'first'}, {'given': 'F.', 'family': 'Bouvier', 'sequence': 'additional'}, {'given': 'M.', 'family': 'Jensen-Urstad', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1600-0838.1999.tb00206.x,200,500.0,,j.1600-0838.1999.tb00206.x,https://doi.org/10.1111/j.1600-0838.1999.tb00206.x,Salmeterol and physical performance at -15°C in hghly trained nonasthmatic cross-country skiers,journal-article,False,1/30/07,2007.0,Scandinavian Journal of Medicine & Science in Sports,0905-7188,0905-7188,False,False,Wiley,False,closed,False,,,[],[],2021-01-19T05:38:29.587351,2,"[{'given': 'M.', 'family': 'Sue-Chu', 'sequence': 'first'}, {'given': 'M.', 'family': 'Sandsund', 'sequence': 'additional'}, {'given': 'J.', 'family': 'Helgerud', 'sequence': 'additional'}, {'given': 'R. E.', 'family': 'Reinertsen', 'sequence': 'additional'}, {'given': 'L.', 'family': 'Bjermer', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1002/(sici)1099-0496(199907)28:1<39::aid-ppul7>3.0.co;2-8,200,500.0,,(sici)1099-0496(199907)28:1<39::aid-ppul7>3.0.co;2-8,https://doi.org/10.1002/(sici)1099-0496(199907)28:1<39::aid-ppul7>3.0.co;2-8,"Outpatient exercise training in children with cystic fibrosis: Physiological effects, perceived competence, and acceptability",journal-article,False,7/1/99,1999.0,Pediatric Pulmonology,"8755-6863,1099-0496",1099-0496,False,False,Wiley,False,closed,False,,,[],[],2021-01-15T23:11:00.512747,2,"[{'given': 'V.A.M.', 'family': 'Gulmans', 'sequence': 'first'}, {'given': 'K.', 'family': 'de Meer', 'sequence': 'additional'}, {'given': 'H.J.L.', 'family': 'Brackel', 'sequence': 'additional'}, {'given': 'J.A.J.', 'family': 'Faber', 'sequence': 'additional'}, {'given': 'R.', 'family': 'Berger', 'sequence': 'additional'}, {'given': 'P.J.M.', 'family': 'Helders', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1532-5415.1999.tb01285.x,200,500.0,,j.1532-5415.1999.tb01285.x,https://doi.org/10.1111/j.1532-5415.1999.tb01285.x,"Exercise-Induced Silent Myocardial Ischemia and Future Cardiac Events in Healthy, Sedentary, Middle-Aged and Older Men",journal-article,False,8/1/99,1999.0,Journal of the American Geriatrics Society,0002-8614,0002-8614,False,False,Wiley,False,closed,False,,,[],[],2021-01-17T02:23:41.117512,2,"[{'given': 'Leslie I.', 'family': 'Katzel', 'sequence': 'first'}, {'given': 'John D.', 'family': 'Sorkin', 'sequence': 'additional'}, {'given': 'Andrew P.', 'family': 'Goldberg', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1017/s0958067099017820,200,,"HTTPConnectionPool(host='api.wiley.com', port=80): Max retries exceeded with url: /onlinelibrary/tdm/v1/articles/10.1017%2FS0958067099017820 (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff4199c5970>: Failed to establish a new connection: [Errno 61] Connection refused'))",s0958067099017820,https://doi.org/10.1017/s0958067099017820,"THE EFFECTS OF CAFFEINE ON THE KINETICS OF O2UPTAKE, CO2PRODUCTION AND EXPIRATORY VENTILATION IN HUMANS DURING THE ON-TRANSIENT OF MODERATE AND HEAVY INTENSITY EXERCISE",journal-article,False,7/1/99,1999.0,Experimental Physiology,0958-0670,0958-0670,False,False,Wiley,False,closed,False,,,[],[],2021-02-13T02:06:50.423731,2,"[{'given': 'C.', 'family': 'BELL', 'sequence': 'first'}, {'given': 'J. M.', 'family': 'KOWALCHUK', 'sequence': 'additional'}, {'given': 'D. H.', 'family': 'PATERSON', 'sequence': 'additional'}, {'given': 'B. W.', 'family': 'SCHEUERMANN', 'sequence': 'additional'}, {'given': 'D. A.', 'family': 'CUNNINGHAM', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/j.1540-8159.1999.tb00383.x,200,500.0,,j.1540-8159.1999.tb00383.x,https://doi.org/10.1111/j.1540-8159.1999.tb00383.x,AV Node Ablation and Pacemaker Implantation After Withdrawal of Effective Rate-Control Medications for Chronic Atrial Fibrillation: Effect on Quality of Life and Exercise Performance,journal-article,False,11/1/99,1999.0,Pacing and Clinical Electrophysiology,"0147-8389,1540-8159",0147-8389,False,False,Wiley,False,closed,False,,,[],[],2021-01-16T04:00:14.828904,2,"[{'given': 'ANDREA', 'family': 'NATALE', 'sequence': 'first'}, {'given': 'LEANDRO', 'family': 'ZIMERMAN', 'sequence': 'additional'}, {'given': 'GERY', 'family': 'TOMASSONI', 'sequence': 'additional'}, {'given': 'KEITH', 'family': 'NEWBY', 'sequence': 'additional'}, {'given': 'FABIO', 'family': 'LEONELLI', 'sequence': 'additional'}, {'given': 'RAFFAELE', 'family': 'FANELLI', 'sequence': 'additional'}, {'given': 'SALWA', 'family': 'BEHEIRY', 'sequence': 'additional'}, {'given': 'ENNIO', 'family': 'PISANO', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1046/j.1365-201x.1998.00423.x,200,500.0,,j.1365-201x.1998.00423.x,https://doi.org/10.1046/j.1365-201x.1998.00423.x,Changes in peak oxygen uptake and plasma volume in fit and unfit subjects following exposure to a simulation of microgravity,journal-article,False,11/1/98,1998.0,Acta Physiologica Scandinavica,"0001-6772,1365-201X",0001-6772,False,False,Wiley,False,closed,False,,,[],[],2021-04-30T03:15:44.991844,2,"[{'family': 'CONVERTINO', 'sequence': 'first', 'affiliation': [{'name': 'Physiology Research Branch, Clincial Sciences Division, Armstrong Laboratory, Brooks AFB, TX, USA'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1046/j.1365-201x.1998.00428.x,200,500.0,,j.1365-201x.1998.00428.x,https://doi.org/10.1046/j.1365-201x.1998.00428.x,Cardiovascular and muscular adaptations to combined endurance and strength training in elderly women,journal-article,False,11/1/98,1998.0,Acta Physiologica Scandinavica,"0001-6772,1365-201X",0001-6772,False,False,Wiley,False,closed,False,,,[],[],2021-01-15T20:48:43.123125,2,"[{'family': 'FERKETICH', 'sequence': 'first', 'affiliation': [{'name': 'Department of Exercise and Sport Sciences, The Ohio State University, Columbus, Ohio, USA'}]}, {'family': 'KIRBY', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Exercise and Sport Sciences, The Ohio State University, Columbus, Ohio, USA'}]}, {'family': 'ALWAY', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Exercise and Sport Sciences, The Ohio State University, Columbus, Ohio, USA'}, {'name': 'Department of Anatomy, College of Medicine, University of South Florida, Tampa, Florida, USA'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1046/j.1365-2281.1998.00133.x,200,,"HTTPConnectionPool(host='api.wiley.com', port=80): Max retries exceeded with url: /onlinelibrary/tdm/v1/articles/10.1046%2Fj.1365-2281.1998.00133.x (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x7ff4199baf10>: Failed to establish a new connection: [Errno 61] Connection refused'))",j.1365-2281.1998.00133.x,https://doi.org/10.1046/j.1365-2281.1998.00133.x,Restoration of peak vascular conductance after simulated microgravity by maximal exercise,journal-article,False,11/1/98,1998.0,Clinical Physiology,0144-5979,0144-5979,False,False,Wiley,False,closed,False,,,[],[],2021-05-02T21:38:52.572500,2,"[{'given': 'Keith A.', 'family': 'Engelke', 'sequence': 'first'}, {'given': 'Victor A.', 'family': 'Convertino', 'sequence': 'additional'}, {'given': 'Donald F.', 'family': 'Doerr', 'sequence': 'additional'}, {'given': 'Arthur B.', 'family': 'Maples', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
