doi,publisher_status_code,error,doi_suffix,doi_url,title,genre,is_paratext,published_date,year,journal_name,journal_issns,journal_issn_l,journal_is_oa,journal_is_in_doaj,publisher,is_oa,oa_status,has_repository_copy,best_oa_location,first_oa_location,oa_locations,oa_locations_embargoed,updated,data_standard,z_authors,best_oa_location.updated,best_oa_location.url,best_oa_location.url_for_pdf,best_oa_location.url_for_landing_page,best_oa_location.evidence,best_oa_location.license,best_oa_location.version,best_oa_location.host_type,best_oa_location.is_best,best_oa_location.pmh_id,best_oa_location.endpoint_id,best_oa_location.repository_institution,best_oa_location.oa_date,first_oa_location.updated,first_oa_location.url,first_oa_location.url_for_pdf,first_oa_location.url_for_landing_page,first_oa_location.evidence,first_oa_location.license,first_oa_location.version,first_oa_location.host_type,first_oa_location.is_best,first_oa_location.pmh_id,first_oa_location.endpoint_id,first_oa_location.repository_institution,first_oa_location.oa_date
10.1080/00325481.2020.1824728,404,,00325481.2020.1824728,https://doi.org/10.1080/00325481.2020.1824728,Exercise parameters for the chronic type B aortic dissection patient: a literature review and case report,journal-article,False,11/8/20,2020.0,Postgraduate Medicine,"0032-5481,1941-9260",0032-5481,False,False,Informa UK Limited,False,closed,False,,,[],[],2021-03-08T15:29:13.253012,2,"[{'ORCID': 'http://orcid.org/0000-0002-0842-7637', 'given': 'Donald C.', 'family': 'DeFabio', 'sequence': 'first', 'affiliation': [{'name': 'Chiropractic Physician, Private Practice, Berkeley Heights, NJ, USA'}], 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0001-5247-103X', 'given': 'Christopher J.', 'family': 'DeFabio', 'sequence': 'additional', 'affiliation': [{'name': 'Chiropractic Physician, Private Practice, Chicago, IL, USA'}], 'authenticated-orcid': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1024/0300-9831/a000575,404,,0300-9831/a000575,https://doi.org/10.1024/0300-9831/a000575,Montmorency cherry supplement does not affect aerobic exercise performance in healthy men,journal-article,False,10/1/20,2020.0,International Journal for Vitamin and Nutrition Research,"0300-9831,1664-2821",0300-9831,False,False,Hogrefe Publishing Group,False,closed,False,,,[],[],2021-01-16T13:38:23.134872,2,"[{'given': 'Greggory R.', 'family': 'Davis', 'sequence': 'first', 'affiliation': [{'name': 'University of Louisiana at Lafayette, Lafayette, LA'}]}, {'given': 'David', 'family': 'Bellar', 'sequence': 'additional', 'affiliation': [{'name': 'University of Louisiana at Lafayette, Lafayette, LA'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1080/1091367x.2019.1710709,404,,1091367x.2019.1710709,https://doi.org/10.1080/1091367x.2019.1710709,Initial Validity and Reliability of the Portuguese Borg Rating of Perceived Exertion 6-20 Scale,journal-article,False,1/6/20,2020.0,Measurement in Physical Education and Exercise Science,"1091-367X,1532-7841",1091-367X,False,False,Informa UK Limited,False,closed,False,,,[],[],2021-01-16T02:14:28.532391,2,"[{'ORCID': 'http://orcid.org/0000-0002-3591-8132', 'given': 'Luana L.', 'family': 'Cabral', 'sequence': 'first', 'affiliation': [{'name': 'Physical Education Department, Federal University of Parana, Curitiba, Brazil'}], 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0002-5336-3652', 'given': 'Fábio Y.', 'family': 'Nakamura', 'sequence': 'additional', 'affiliation': [{'name': 'The College of Healthcare Sciences, James Cook University, Townsville, Australia'}, {'name': 'Associate Graduate Program in Physical Education UPE/UFPB, João Pessoa, Brazil'}], 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0003-4235-2090', 'given': 'Joice M. F.', 'family': 'Stefanello', 'sequence': 'additional', 'affiliation': [{'name': 'Physical Education Department, Federal University of Parana, Curitiba, Brazil'}], 'authenticated-orcid': False}, {'given': 'Luiz C. V.', 'family': 'Pessoa', 'sequence': 'additional', 'affiliation': [{'name': 'Hospital das Nações, Curitiba, Brazil'}]}, {'ORCID': 'http://orcid.org/0000-0001-7612-3099', 'given': 'Bruno P. C.', 'family': 'Smirmaul', 'sequence': 'additional', 'affiliation': [{'name': 'Escola Superior de Tecnologia e Educação, Rio Claro, Brazil'}], 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0002-4508-3730', 'given': 'Gleber', 'family': 'Pereira', 'sequence': 'additional', 'affiliation': [{'name': 'Physical Education Department, Federal University of Parana, Curitiba, Brazil'}], 'authenticated-orcid': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.23736/s0393-3660.18.03987-6,404,,s0393-3660.18.03987-6,https://doi.org/10.23736/s0393-3660.18.03987-6,Acute effect of dynamic stretching or running on endurance running performance in well-trained male runners,journal-article,False,4/1/20,2020.0,Gazzetta Medica Italiana Archivio per le Scienze Mediche,"0393-3660,1827-1812",0393-3660,False,False,Edizioni Minerva Medica,False,closed,False,,,[],[],2021-01-19T03:03:42.475258,2,"[{'given': 'Taichi', 'family': 'Yamaguchi', 'sequence': 'first'}, {'given': 'Kazuki', 'family': 'Takizawa', 'sequence': 'additional'}, {'given': 'Keisuke', 'family': 'Shibata', 'sequence': 'additional'}, {'given': 'Nobuyasu', 'family': 'Tomabechi', 'sequence': 'additional'}, {'given': 'Mina', 'family': 'Samukawa', 'sequence': 'additional'}, {'given': 'Masanori', 'family': 'Yamanaka', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.scispo.2019.04.005,400,,j.scispo.2019.04.005,https://doi.org/10.1016/j.scispo.2019.04.005,Relationship between oxygen pulse and arteriovenous oxygen difference in healthy subjects: Effect of exercise intensity,journal-article,False,12/1/19,2019.0,Science & Sports,0765-1597,0765-1597,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-17T03:17:33.131662,2,"[{'given': 'N.', 'family': 'Gmada', 'sequence': 'first'}, {'given': 'B.', 'family': 'Al-Hadabi', 'sequence': 'additional'}, {'given': 'R.', 'family': 'Haj Sassi', 'sequence': 'additional'}, {'given': 'B.', 'family': 'Abdel Samia', 'sequence': 'additional'}, {'given': 'E.', 'family': 'Bouhlel', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.23736/s0393-3660.18.03972-4,404,,s0393-3660.18.03972-4,https://doi.org/10.23736/s0393-3660.18.03972-4,"Relationship between aerobic fitness, antioxidant capacity and the anti-aging hormone, Klotho",journal-article,False,2/1/20,2020.0,Gazzetta Medica Italiana Archivio per le Scienze Mediche,"0393-3660,1827-1812",0393-3660,False,False,Edizioni Minerva Medica,False,closed,False,,,[],[],2021-01-17T05:17:57.211459,2,"[{'given': 'Roberto', 'family': 'Nava', 'sequence': 'first'}, {'given': 'Micah', 'family': 'Zuhl', 'sequence': 'additional'}, {'given': 'Kelsey', 'family': 'Bourbeau', 'sequence': 'additional'}, {'given': 'Terence', 'family': 'Moriarty', 'sequence': 'additional'}, {'given': 'Anna', 'family': 'Welch', 'sequence': 'additional'}, {'given': 'Christine', 'family': 'Mermier', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.23736/s0393-3660.18.03801-9,404,,s0393-3660.18.03801-9,https://doi.org/10.23736/s0393-3660.18.03801-9,Cognitive task during fatiguing exercise increases the sensory-motor performance in professional dancers,journal-article,False,3/1/19,2019.0,Gazzetta Medica Italiana Archivio per le Scienze Mediche,"0393-3660,1827-1812",0393-3660,False,False,Edizioni Minerva Medica,False,closed,False,,,[],[],2021-01-17T15:16:35.161898,2,"[{'given': 'Ömer', 'family': 'Pamuk', 'sequence': 'first'}, {'given': 'Mehmet A.', 'family': 'Özçelik', 'sequence': 'additional'}, {'given': 'Neşe', 'family': 'Toktaş', 'sequence': 'additional'}, {'given': 'Aliye', 'family': 'Gündoğdu', 'sequence': 'additional'}, {'given': 'İ. Ethem', 'family': 'Hindistan', 'sequence': 'additional'}, {'given': 'Y. Gül', 'family': 'Özkaya', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.hlc.2018.07.015,400,,j.hlc.2018.07.015,https://doi.org/10.1016/j.hlc.2018.07.015,Implications of Cardio-Respiratory Fitness on the Performance of Exercise Tests,journal-article,False,4/1/19,2019.0,"Heart, Lung and Circulation",1443-9506,1443-9506,False,False,Elsevier BV,False,closed,False,,,[],[],2021-03-27T06:37:56.013440,2,"[{'given': 'Michael', 'family': 'Jelinek', 'sequence': 'first'}, {'given': 'Kenneth', 'family': 'Hossack', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1177/0003319718790876,404,,0003319718790876,https://doi.org/10.1177/0003319718790876,Greater Exercise Pressor Response Is Associated With Impaired Claudication Outcomes in Symptomatic Peripheral Artery Disease,journal-article,False,8/6/18,2018.0,Angiology,"0003-3197,1940-1574",0003-3197,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-13T12:13:21.702005,2,"[{'ORCID': 'http://orcid.org/0000-0001-7721-5438', 'given': 'Andrew W.', 'family': 'Gardner', 'sequence': 'first', 'affiliation': [{'name': 'Department of Physical Medicine and Rehabilitation, Penn State College of Medicine, Hershey, PA, USA'}], 'authenticated-orcid': False}, {'given': 'Polly S.', 'family': 'Montgomery', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Physical Medicine and Rehabilitation, Penn State College of Medicine, Hershey, PA, USA'}]}, {'given': 'Ming', 'family': 'Wang', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Public Health Sciences, Penn State College of Medicine, Hershey, PA, USA'}]}, {'given': 'Chixiang', 'family': 'Chen', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Public Health Sciences, Penn State College of Medicine, Hershey, PA, USA'}]}, {'given': 'Marcos', 'family': 'Kuroki', 'sequence': 'additional', 'affiliation': [{'name': 'Heart and Vascular Institute, Penn State College of Medicine, Hershey, PA, USA'}]}, {'given': 'Danielle Jin-Kwang', 'family': 'Kim', 'sequence': 'additional', 'affiliation': [{'name': 'Heart and Vascular Institute, Penn State College of Medicine, Hershey, PA, USA'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1017/s1047951118001920,404,,s1047951118001920,https://doi.org/10.1017/s1047951118001920,Pulmonary effects on exercise testing in tetralogy of Fallot patients repaired with a transannular patch,journal-article,False,11/26/18,2018.0,Cardiology in the Young,"1047-9511,1467-1107",1047-9511,False,False,Cambridge University Press (CUP),False,closed,False,,,[],[],2021-01-18T04:36:35.764741,2,"[{'ORCID': 'http://orcid.org/0000-0002-5537-032X', 'given': 'Adam W.', 'family': 'Powell', 'sequence': 'first', 'authenticated-orcid': False}, {'given': 'Wayne A.', 'family': 'Mays', 'sequence': 'additional'}, {'given': 'Sandra K.', 'family': 'Knecht', 'sequence': 'additional'}, {'given': 'Clifford', 'family': 'Chin', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.23736/s0393-3660.18.03820-2,404,,s0393-3660.18.03820-2,https://doi.org/10.23736/s0393-3660.18.03820-2,An easy method to correct the bias of non-metabolic CO2 release on indirect calorimetry,journal-article,False,12/1/19,2019.0,Gazzetta Medica Italiana Archivio per le Scienze Mediche,"0393-3660,1827-1812",0393-3660,False,False,Edizioni Minerva Medica,False,closed,False,,,[],[],2021-01-14T04:35:10.300321,2,"[{'given': 'Steffen', 'family': 'Lotz', 'sequence': 'first'}, {'given': 'Eva', 'family': 'Heinen', 'sequence': 'additional'}, {'given': 'Fabian', 'family': 'Stöcker', 'sequence': 'additional'}, {'given': 'Mathias', 'family': 'Beyer', 'sequence': 'additional'}, {'given': 'Edgar', 'family': 'Heinen', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.clnesp.2018.08.005,400,,j.clnesp.2018.08.005,https://doi.org/10.1016/j.clnesp.2018.08.005,"Impact to short-term high intensity intermittent training on different storages of body fat, leptin and soluble leptin receptor levels in physically active non-obese men: A pilot investigation",journal-article,False,12/1/18,2018.0,Clinical Nutrition ESPEN,2405-4577,2405-4577,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-14T05:58:30.634803,2,"[{'given': 'Renan Santos', 'family': 'Caldeira', 'sequence': 'first'}, {'given': 'Valéria Leme Gonçalves', 'family': 'Panissa', 'sequence': 'additional'}, {'given': 'Daniela Sayuri', 'family': 'Inoue', 'sequence': 'additional'}, {'given': 'Eduardo Zapaterra', 'family': 'Campos', 'sequence': 'additional'}, {'given': 'Paula Alves', 'family': 'Monteiro', 'sequence': 'additional'}, {'given': 'Bruna de Melo', 'family': 'Giglio', 'sequence': 'additional'}, {'ORCID': 'http://orcid.org/0000-0002-2979-9819', 'given': 'Gustavo Duarte', 'family': 'Pimentel', 'sequence': 'additional', 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0003-4836-1238', 'given': 'Peter', 'family': 'Hofmann', 'sequence': 'additional', 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0002-9645-1003', 'given': 'Fábio Santos', 'family': 'Lira', 'sequence': 'additional', 'authenticated-orcid': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1088/2057-1976/aad0d0,404,,2057-1976/aad0d0,https://doi.org/10.1088/2057-1976/aad0d0,Application of the ActiGraph GT9X IMU for the assessment of turning during walking and running,journal-article,False,9/14/18,2018.0,Biomedical Physics & Engineering Express,2057-1976,2057-1976,False,False,IOP Publishing,False,closed,False,,,[],[],2021-03-17T02:56:44.423003,2,"[{'ORCID': 'http://orcid.org/0000-0001-9507-3904', 'given': 'Robert T', 'family': 'Marcotte', 'sequence': 'first', 'authenticated-orcid': False}, {'given': 'David R', 'family': 'Bassett', 'suffix': 'Jr', 'sequence': 'additional'}, {'ORCID': 'http://orcid.org/0000-0001-9881-3904', 'given': 'Joshua T', 'family': 'Weinhandl', 'sequence': 'additional', 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0003-1297-9538', 'given': 'Scott E', 'family': 'Crouter', 'sequence': 'additional', 'authenticated-orcid': False}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/apha.13063,404,,apha.13063,https://doi.org/10.1111/apha.13063,"Exercise on-transition uncoupling of ventilatory, gas exchange and cardiac hemodynamic kinetics accompany pulmonary oxygen stores depletion to impact exercise intolerance in human heart failure",journal-article,False,4/1/18,2018.0,Acta Physiologica,1748-1708,1748-1708,False,False,Wiley,False,closed,False,,,[],[],2021-04-02T20:18:25.017397,2,"[{'ORCID': 'http://orcid.org/0000-0003-0576-3229', 'given': 'E. H.', 'family': 'Van Iterson', 'sequence': 'first', 'affiliation': [{'name': 'Department of Cardiovascular Medicine; Mayo Clinic; Rochester MN USA'}], 'authenticated-orcid': False}, {'given': 'J. R.', 'family': 'Smith', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Cardiovascular Medicine; Mayo Clinic; Rochester MN USA'}]}, {'given': 'T. P.', 'family': 'Olson', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Cardiovascular Medicine; Mayo Clinic; Rochester MN USA'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1111/chd.12577,404,,chd.12577,https://doi.org/10.1111/chd.12577,Intrauterine growth restriction is not associated with decreased exercise capacity in adolescents with congenital heart disease,journal-article,False,1/28/18,2018.0,Congenital Heart Disease,1747-079X,1747-079X,False,False,"Computers, Materials and Continua (Tech Science Press)",False,closed,False,,,[],[],2021-01-19T04:47:42.016482,2,"[{'ORCID': 'http://orcid.org/0000-0003-2035-5258', 'given': 'Andrew D.', 'family': 'Spearman', 'sequence': 'first', 'affiliation': [{'name': ""Division of Cardiology, Children's Hospital of Wisconsin, Medical College of Wisconsin; Milwaukee Wisconsin, USA""}], 'authenticated-orcid': False}, {'ORCID': 'http://orcid.org/0000-0002-9116-2835', 'given': 'Rohit S.', 'family': 'Loomba', 'sequence': 'additional', 'affiliation': [{'name': ""Division of Cardiology, Cincinnati Children's Hospital Medical Center; Ohio, USA""}], 'authenticated-orcid': False}, {'given': 'Michael', 'family': 'Danduran', 'sequence': 'additional', 'affiliation': [{'name': ""Division of Cardiology, Children's Hospital of Wisconsin, Medical College of Wisconsin; Milwaukee Wisconsin, USA""}]}, {'given': 'Joshua', 'family': 'Kovach', 'sequence': 'additional', 'affiliation': [{'name': ""Division of Cardiology, Children's Hospital of Wisconsin, Medical College of Wisconsin; Milwaukee Wisconsin, USA""}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1183/2312508x.10011417,404,,2312508x.10011417,https://doi.org/10.1183/2312508x.10011417,Patterns of cardiopulmonary response to exercise in cardiac diseases,book-chapter,False,,,Clinical Exercise Testing,,,False,False,European Respiratory Society,False,closed,False,,,[],[],2021-01-13T20:34:14.608283,2,"[{'given': 'Piergiuseppe', 'family': 'Agostoni', 'sequence': 'first'}, {'given': 'Gaia', 'family': 'Cattadori', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.5958/0974-360x.2017.00702.8,404,,0974-360x.2017.00702.8,https://doi.org/10.5958/0974-360x.2017.00702.8,Relationship between Cardiopulmonary function Metabolic Syndrome Indices,journal-article,False,1/1/17,2017.0,Research Journal of Pharmacy and Technology,"0974-3618,0974-360X",0974-3618,False,False,A and V Publications,False,closed,False,,,[],[],2021-05-16T03:26:15.945043,2,"[{'given': 'Do-Jin', 'family': 'Kim', 'sequence': 'first'}, {'given': 'Jong-Hyuck', 'family': 'Kim', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1123/ijsnem.2015-0215,404,,ijsnem.2015-0215,https://doi.org/10.1123/ijsnem.2015-0215,The Effects of Crushed Ice Ingestion Prior to Steady State Exercise in the Heat,journal-article,False,6/1/17,2017.0,International Journal of Sport Nutrition and Exercise Metabolism,"1526-484X,1543-2742",1526-484X,False,False,Human Kinetics,False,closed,False,,,[],[],2021-01-19T02:16:28.774135,2,"[{'given': 'Matthew', 'family': 'Zimmermann', 'sequence': 'first'}, {'given': 'Grant', 'family': 'Landers', 'sequence': 'additional'}, {'given': 'Karen E.', 'family': 'Wallman', 'sequence': 'additional'}, {'given': 'Jacinta', 'family': 'Saldaris', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.3923/pjn.2017.77.83,404,,pjn.2017.77.83,https://doi.org/10.3923/pjn.2017.77.83,"Relationship Between Body Composition and Physical Fitness of Rescue Firefighter Personnel in Selangor, Malaysia",journal-article,False,1/15/17,2017.0,Pakistan Journal of Nutrition,1680-5194,1680-5194,False,False,Science Alert,False,closed,False,,,[],[],2021-09-19T04:19:11.982871,2,"[{'given': 'Nor Atiqah', 'family': 'Rahimi', 'sequence': 'first'}, {'given': 'Razalee', 'family': 'Sedek', 'sequence': 'additional'}, {'given': 'Arnida Hani', 'family': 'Teh', 'sequence': 'additional'}, {'given': 'Mohd. Sani', 'family': 'Harun', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.5455/njppp.2017.7.051940002062017,404,,njppp.2017.7.051940002062017,https://doi.org/10.5455/njppp.2017.7.051940002062017,Comparative effect of treadmill and yoga on malondialdehyde level in normal young adults,journal-article,False,1/1/17,2017.0,"National Journal of Physiology, Pharmacy and Pharmacology",2320-4672,2231-3206,False,False,ScopeMed Publishing,False,closed,False,,,[],[],2021-01-19T18:10:27.630144,2,"[{'given': 'Rucha', 'family': 'Wagh', 'sequence': 'first'}, {'given': 'Srabani', 'family': 'Bhattacharya', 'sequence': 'additional'}, {'given': 'Sundaram', 'family': 'Kartikeyan', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.3233/ies-160610,404,,ies-160610,https://doi.org/10.3233/ies-160610,Stroke volume responses may be related to the gap between peak and maximal O2 consumption,journal-article,False,6/13/16,2016.0,Isokinetics and Exercise Science,"0959-3020,1878-5913",0959-3020,False,False,IOS Press,False,closed,False,,,[],[],2021-01-14T03:53:24.528599,2,"[{'given': 'Muzaffer', 'family': 'Colakoglu', 'sequence': 'first'}, {'given': 'Ozgur', 'family': 'Ozkaya', 'sequence': 'additional'}, {'given': 'Gorkem Aybars', 'family': 'Balci', 'sequence': 'additional'}, {'given': 'Bulent', 'family': 'Yapicioglu', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1139/apnm-2015-0693,404,,apnm-2015-0693,https://doi.org/10.1139/apnm-2015-0693,Detraining-induced alterations in adipokines and cardiometabolic risk factors after nonlinear periodized resistance and aerobic interval training in obese men,journal-article,False,10/1/16,2016.0,"Applied Physiology, Nutrition, and Metabolism","1715-5312,1715-5320",1715-5312,False,False,Canadian Science Publishing,False,closed,False,,,[],[],2021-01-18T03:33:51.265162,2,"[{'given': 'Mahmoud', 'family': 'Nikseresht', 'sequence': 'first', 'affiliation': [{'name': 'Department of Exercise Physiology, Islamic Azad University, Ilam Branch, Ilam, Iran.'}]}, {'given': 'Mohammad Reza', 'family': 'Hafezi Ahmadi', 'sequence': 'additional', 'affiliation': [{'name': 'Department of Pathobiology, Faculty of Medicine, Ilam University of Medical Sciences, Ilam, Iran.'}]}, {'given': 'Mehdi', 'family': 'Hedayati', 'sequence': 'additional', 'affiliation': [{'name': 'Cellular & Molecular Research Center, Research Institute for Endocrine Sciences, Shahid Beheshti University of Medical Sciences, Tehran, Iran.'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resp.2015.07.014,400,,j.resp.2015.07.014,https://doi.org/10.1016/j.resp.2015.07.014,Cardiorespiratory responses and reduced apneic time to cold-water face immersion after high intensity exercise,journal-article,False,1/1/16,2016.0,Respiratory Physiology & Neurobiology,1569-9048,1569-9048,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-17T22:21:24.265592,2,"[{'given': 'Sylvia', 'family': 'Konstantinidou', 'sequence': 'first'}, {'given': 'Helen', 'family': 'Soultanakis', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.pmrj.2014.11.005,200,[Errno 2] No such file or directory: '/Users/antonhesse/Desktop/Anton/Education/UMN/Lab and Research/HSPL/CPET_scoping_review/data/cpet_articles/full_texts/txts/eslevier_non_oa_txts/j.pmrj.2014.11.005.txt',j.pmrj.2014.11.005,https://doi.org/10.1016/j.pmrj.2014.11.005,Exercise Therapy for a Patient With Persistent Dyspnea After Combined Traumatic Diaphragmatic Rupture and Phrenic Nerve Injury,journal-article,False,11/20/14,2014.0,PM&R,1934-1482,1934-1482,False,False,Wiley,False,closed,False,,,[],[],2021-01-13T05:41:35.358286,2,"[{'given': 'Kyu Yong', 'family': 'Han', 'sequence': 'first'}, {'given': 'Heui Je', 'family': 'Bang', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1515/jcim-2013-0031,404,,jcim-2013-0031,https://doi.org/10.1515/jcim-2013-0031,"Tai Chi and meditation-plus-exercise benefit neural substrates of executive function: a cross-sectional, controlled study",journal-article,False,1/1/14,2014.0,Journal of Complementary and Integrative Medicine,"2194-6329,1553-3840",1553-3840,False,False,Walter de Gruyter GmbH,False,closed,False,,,[],[],2021-01-16T11:51:20.333339,2,"[{'given': 'Teresa D.', 'family': 'Hawkes', 'sequence': 'first'}, {'given': 'Wayne', 'family': 'Manselle', 'sequence': 'additional'}, {'given': 'Marjorie H.', 'family': 'Woollacott', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.scispo.2014.07.013,400,,j.scispo.2014.07.013,https://doi.org/10.1016/j.scispo.2014.07.013,Relative and absolute reliability of the crossover and maximum fat oxidation points during treadmill running,journal-article,False,12/1/14,2014.0,Science & Sports,0765-1597,0765-1597,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-16T13:30:33.296001,2,"[{'given': 'H.', 'family': 'Marzouki', 'sequence': 'first'}, {'given': 'Z.', 'family': 'Farhani', 'sequence': 'additional'}, {'given': 'N.', 'family': 'Gmada', 'sequence': 'additional'}, {'given': 'Z.', 'family': 'Tabka', 'sequence': 'additional'}, {'given': 'R.J.', 'family': 'Shephard', 'sequence': 'additional'}, {'given': 'E.', 'family': 'Bouhlel', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1080/02701367.2014.893053,404,,02701367.2014.893053,https://doi.org/10.1080/02701367.2014.893053,Development of a Prediction Model to Predict VO2peak in Adolescent Girls Using the Bruce Protocol to Exhaustion,journal-article,False,4/3/14,2014.0,Research Quarterly for Exercise and Sport,"0270-1367,2168-3824",0270-1367,False,False,Informa UK Limited,False,closed,False,,,[],[],2021-01-19T18:20:48.368621,2,"[{'given': 'Mallory R.', 'family': 'Marshall', 'sequence': 'first'}, {'given': 'Dawn P.', 'family': 'Coe', 'sequence': 'additional'}, {'given': 'James M.', 'family': 'Pivarnik', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1080/21641846.2013.856538,404,,21641846.2013.856538,https://doi.org/10.1080/21641846.2013.856538,"The effect of caffeine ingestion on coincidence anticipation timing, perceived exertion, and leg pain during submaximal cycling",journal-article,False,11/12/13,2013.0,"Fatigue: Biomedicine, Health & Behavior","2164-1846,2164-1862",2164-1846,False,False,Informa UK Limited,False,closed,False,,,[],[],2021-01-19T10:54:08.790607,2,"[{'given': 'Michael J.', 'family': 'Duncan', 'sequence': 'first'}, {'given': 'Mike', 'family': 'Smith', 'sequence': 'additional'}, {'given': 'Joanne', 'family': 'Hankey', 'sequence': 'additional'}, {'given': 'Elizabeth', 'family': 'Bryant', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.2466/27.06.pms.118k19w7,404,,27.06.pms.118k19w7,https://doi.org/10.2466/27.06.pms.118k19w7,RPE-Derived Work Rates Can Be Accurately Produced without External Feedback or Reference to the RPE Scale,journal-article,False,4/1/14,2014.0,Perceptual and Motor Skills,"0031-5125,1558-688X",0031-5125,False,False,SAGE Publications,False,closed,False,,,[],[],2021-01-13T03:15:48.661678,2,"[{'given': 'Alexis R.', 'family': 'Mauger', 'sequence': 'first', 'affiliation': [{'name': 'Sports Therapy, Physical Activity and Health Research Group, School of Sport and Exercise Sciences, University of Kent, UK'}]}, {'given': 'Tabo', 'family': 'Huntley', 'sequence': 'additional', 'affiliation': [{'name': 'Institute for Sport and Physical Activity Research, Department of Sport and Exercise Sciences, University of Bedfordshire, UK'}]}, {'given': 'Iain M.', 'family': 'Fletcher', 'sequence': 'additional', 'affiliation': [{'name': 'Institute for Sport and Physical Activity Research, Department of Sport and Exercise Sciences, University of Bedfordshire, UK'}]}]",,,,,,,,,,,,,,,,,,,,,,,,,,
10.1016/j.resinv.2013.08.009,400,,j.resinv.2013.08.009,https://doi.org/10.1016/j.resinv.2013.08.009,Reanalysis of the Japanese experience using the combined COPD assessment of the 2011 GOLD classification,journal-article,False,3/1/14,2014.0,Respiratory Investigation,2212-5345,2212-5345,False,False,Elsevier BV,False,closed,False,,,[],[],2021-01-14T02:12:12.913181,2,"[{'given': 'Koichi', 'family': 'Nishimura', 'sequence': 'first'}, {'given': 'Toru', 'family': 'Oga', 'sequence': 'additional'}, {'given': 'Mitsuhiro', 'family': 'Tsukino', 'sequence': 'additional'}, {'given': 'Takashi', 'family': 'Hajiro', 'sequence': 'additional'}, {'given': 'Akihiko', 'family': 'Ikeda', 'sequence': 'additional'}, {'given': 'Paul W.', 'family': 'Jones', 'sequence': 'additional'}]",,,,,,,,,,,,,,,,,,,,,,,,,,
