doi,doi_redirect_SC,error
10.1152/japplphysiol.01272.2012,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.01272.2012?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.00187.2013,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.00187.2013?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/ajpendo.00492.2012,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/ajpendo.00492.2012?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.00575.2012,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.00575.2012?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.00556.2012,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.00556.2012?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.00946.2012,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.00946.2012?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.01088.2012,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.01088.2012?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/ajpregu.00489.2012,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/ajpregu.00489.2012?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/ajpregu.00406.2012,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/ajpregu.00406.2012?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/ajpheart.00435.2012,200,"Message: Element <ul class=""coolBar__drop rlist w-slide--list hidden-xs hidden-sm""> could not be scrolled into view
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementNotInteractableError@chrome://remote/content/shared/webdriver/Errors.jsm:296:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:156:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/ajpregu.00306.2012,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/ajpregu.00306.2012?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.01627.2011,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.01627.2011?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.00329.2012,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.00329.2012?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/advan.00106.2011,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/advan.00106.2011?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.00668.2011,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.00668.2011?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.00395.2012,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.00395.2012?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.01199.2011,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.01199.2011?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.00334.2012,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.00334.2012?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/ajpregu.00012.2012,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/ajpregu.00012.2012?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.01353.2011,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.01353.2011?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/ajpregu.00006.2012,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/ajpregu.00006.2012?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/ajpendo.00573.2011,200,
10.1152/japplphysiol.01040.2011,200,
10.1152/japplphysiol.00663.2011,200,
10.1152/ajpheart.00534.2011,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/ajpheart.00534.2011?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.01215.2011,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.01215.2011?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/ajpendo.00498.2011,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/ajpendo.00498.2011?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.00388.2011,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.00388.2011?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.00954.2011,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.00954.2011?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.00625.2011,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.00625.2011?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/ajpheart.00479.2010,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/ajpheart.00479.2010?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.00594.2011,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.00594.2011?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.00086.2011,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.00086.2011?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.00528.2011,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.00528.2011?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.00212.2011,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.00212.2011?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/japplphysiol.00266.2011,200,"Message: Element <a id="""" class=""navbar-download btn btn--cta_roundedColored"" href=""/doi/pdf/10.1152/japplphysiol.00266.2011?download=true""> is not clickable at point (1240,30) because another element <nav id=""app-navbar"" class=""navbar isFixed""> obscures it
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
ElementClickInterceptedError@chrome://remote/content/shared/webdriver/Errors.jsm:285:5
webdriverClickElement@chrome://remote/content/marionette/interaction.js:166:11
interaction.clickElement@chrome://remote/content/marionette/interaction.js:125:11
clickElement@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:203:24
receiveMessage@chrome://remote/content/marionette/actors/MarionetteCommandsChild.jsm:91:31
"
10.1152/ajpregu.00119.2011,200,"Message: Unable to locate element: //div[@class='grouped right']
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/ajpheart.01283.2010,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.00253.2011,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.00420.2010,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.01092.2010,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.01341.2010,403,
10.1152/japplphysiol.00010.2010,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/advan.00042.2010,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.01247.2010,403,
10.1152/japplphysiol.00753.2010,403,
10.1152/ajpregu.00479.2010,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/ajpregu.00761.2010,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/japplphysiol.00764.2010,200,"Message: Unable to locate element: .icon-PDF
Stacktrace:
WebDriverError@chrome://remote/content/shared/webdriver/Errors.jsm:186:5
NoSuchElementError@chrome://remote/content/shared/webdriver/Errors.jsm:398:5
element.find/</<@chrome://remote/content/marionette/element.js:300:16
"
10.1152/ajpregu.00633.2010,403,
10.1152/japplphysiol.00950.2010,403,
10.1152/japplphysiol.00988.2010,403,
10.1152/japplphysiol.01070.2010,403,
10.1152/japplphysiol.00145.2010,403,
10.1152/ajpheart.00762.2010,403,
10.1152/japplphysiol.00205.2010,403,
