doi_suffix,file_path,human,pred_human,pred_0.5
j.rmed.2006.12.011,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.rmed.2006.12.011.txt,,TRUE,0.4
sms.12338,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/sms.12338.txt,,TRUE,0.4
s00424-017-1986-y,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00424-017-1986-y.txt,,TRUE,0.4
02640410701287172,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/02640410701287172.txt,,TRUE,0.4
23120541.00056-2018,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/23120541.00056-2018.txt,,TRUE,0.4
j.rmed.2006.06.019,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.rmed.2006.06.019.txt,,TRUE,0.4
01.mss.0000240323.08406.f3,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/01.mss.0000240323.08406.f3.txt,,TRUE,0.4
j.amjcard.2012.06.039,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.amjcard.2012.06.039.txt,,TRUE,0.4
mss.0000000000001773,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000001773.txt,,TRUE,0.4
s0735-1097_._00_._00691-4,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0735-1097_._00_._00691-4.txt,,TRUE,0.4
2047487317695627,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/2047487317695627.txt,,TRUE,0.4
s004210000290,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s004210000290.txt,,TRUE,0.4
mss.0000000000000448,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000000448.txt,,TRUE,0.4
02701367.1984.10605348,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/02701367.1984.10605348.txt,,TRUE,0.4
17461391.2020.1713901,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/17461391.2020.1713901.txt,,TRUE,0.4
jappl.2001.91.2.847,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jappl.2001.91.2.847.txt,,TRUE,0.4
00005768-200008000-00019,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/00005768-200008000-00019.txt,,TRUE,0.4
s00421-003-0983-3,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00421-003-0983-3.txt,,TRUE,0.4
s004210050327,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s004210050327.txt,,TRUE,0.4
02701367.2009.10599596,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/02701367.2009.10599596.txt,,TRUE,0.4
s0026-0495_._03_._00312-3,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0026-0495_._03_._00312-3.txt,,TRUE,0.4
j.1751-7133.2008.00023.x,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1751-7133.2008.00023.x.txt,,TRUE,0.4
bf02911391,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/bf02911391.txt,,TRUE,0.4
s-2007-972662,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2007-972662.txt,,TRUE,0.4
jsc.0000000000003087,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000003087.txt,,TRUE,0.4
mss.0b013e3181238a2b,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0b013e3181238a2b.txt,,TRUE,0.4
j.0954-6820.1975.tb04900.x,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.0954-6820.1975.tb04900.x.txt,,TRUE,0.4
ijerph18020735,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijerph18020735.txt,,TRUE,0.4
pes.15.1.67,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/pes.15.1.67.txt,,TRUE,0.4
j.ijcard.2016.06.011,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.ijcard.2016.06.011.txt,,TRUE,0.4
jsc.0000000000002164,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000002164.txt,,TRUE,0.4
fphys.2017.00846,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/fphys.2017.00846.txt,,TRUE,0.4
mss.0000000000001804,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000001804.txt,,TRUE,0.4
s1440-2440_._00_._80078-x,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s1440-2440_._00_._80078-x.txt,,TRUE,0.4
ep086637,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ep086637.txt,,TRUE,0.4
s00421-003-0822-6,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00421-003-0822-6.txt,,TRUE,0.4
978-3-030-34461-0_28,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/978-3-030-34461-0_28.txt,,TRUE,0.4
mss.0000000000001151,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000001151.txt,,TRUE,0.4
ijspp.8.1.77,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.8.1.77.txt,,TRUE,0.4
bjsm.2006.033399,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/bjsm.2006.033399.txt,,TRUE,0.4
01.mss.0000161826.28186.76,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/01.mss.0000161826.28186.76.txt,,TRUE,0.4
s00421-018-3996-7,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00421-018-3996-7.txt,,TRUE,0.4
journal.pone.0199794,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0199794.txt,,TRUE,0.4
jsc.0000000000002005,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000002005.txt,,TRUE,0.4
17461391.2013.776639,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/17461391.2013.776639.txt,,TRUE,0.4
j.jsams.2021.07.013,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.jsams.2021.07.013.txt,,TRUE,0.4
j.1600-0838.2006.00611.x,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1600-0838.2006.00611.x.txt,,TRUE,0.4
fpsyg.2018.01867,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/fpsyg.2018.01867.txt,,TRUE,0.4
ajpregu.00103.2017,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ajpregu.00103.2017.txt,,TRUE,0.4
s-2008-1038374,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-2008-1038374.txt,,TRUE,0.4
ijo.2012.130,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijo.2012.130.txt,,TRUE,0.4
cic.2001.977621,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/cic.2001.977621.txt,,TRUE,0.4
s-1999-9465,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s-1999-9465.txt,,TRUE,0.4
s0003-9993_._03_._00047-9,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0003-9993_._03_._00047-9.txt,,TRUE,0.4
physiolgenomics.00117.2015,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/physiolgenomics.00117.2015.txt,,TRUE,0.4
mbp.0000000000000255,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/mbp.0000000000000255.txt,,TRUE,0.4
ajpregu.00028.2007,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ajpregu.00028.2007.txt,,TRUE,0.4
s0899-9007_._01_._00522-6,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s0899-9007_._01_._00522-6.txt,,TRUE,0.4
mss.0000000000001153,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000001153.txt,,TRUE,0.4
2047487318802695,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/2047487318802695.txt,,TRUE,0.4
archinte.1988.00380050144021,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/archinte.1988.00380050144021.txt,,TRUE,0.4
00005768-199906000-00021,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/00005768-199906000-00021.txt,,TRUE,0.4
1089-313x.18.1.12,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/1089-313x.18.1.12.txt,,TRUE,0.4
18189172.2018.0406,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/18189172.2018.0406.txt,,TRUE,0.4
ajpheart.00275.2016,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ajpheart.00275.2016.txt,,TRUE,0.4
japplphysiol.00569.2011,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/japplphysiol.00569.2011.txt,,TRUE,0.4
01.mss.0000069511.15027.06,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/01.mss.0000069511.15027.06.txt,,TRUE,0.4
ijspp.2020-0072,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2020-0072.txt,,TRUE,0.4
jhse.2018.133.07,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jhse.2018.133.07.txt,,TRUE,0.4
j.hrtlng.2020.06.013,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.hrtlng.2020.06.013.txt,,TRUE,0.4
pms.2002.95.3f.1035,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/pms.2002.95.3f.1035.txt,,TRUE,0.4
s40618-013-0006-0,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s40618-013-0006-0.txt,,TRUE,0.4
jor.1100110314,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jor.1100110314.txt,,TRUE,0.4
09168451.2017.1303359,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/09168451.2017.1303359.txt,,TRUE,0.4
fspor.2019.00053,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/fspor.2019.00053.txt,,TRUE,0.4
j.neuroimage.2016.10.033,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.neuroimage.2016.10.033.txt,,TRUE,0.4
j.1365-2362.2008.01909.x,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1365-2362.2008.01909.x.txt,,TRUE,0.4
s13102-015-0024-7,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s13102-015-0024-7.txt,,TRUE,0.4
h05-112,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/h05-112.txt,,TRUE,0.4
s004210050494,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s004210050494.txt,,TRUE,0.4
hjr.0b013e3282f62982,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/hjr.0b013e3282f62982.txt,,TRUE,0.4
mss.0b013e31823ea28a,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0b013e31823ea28a.txt,,TRUE,0.4
02640419408732195,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/02640419408732195.txt,,TRUE,0.4
apnm-2016-0478,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/apnm-2016-0478.txt,,TRUE,0.4
j.resp.2015.10.019,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.resp.2015.10.019.txt,,TRUE,0.4
journal.pone.0002996,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/journal.pone.0002996.txt,,TRUE,0.4
00005768-200201000-00016,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/00005768-200201000-00016.txt,,TRUE,0.4
1550-2783-11-18,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/1550-2783-11-18.txt,,TRUE,0.4
s00125-007-0783-0,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00125-007-0783-0.txt,,TRUE,0.4
mss.0000000000000843,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0000000000000843.txt,,TRUE,0.4
fphys.2018.01048,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/fphys.2018.01048.txt,,TRUE,0.4
s00421-007-0446-3,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00421-007-0446-3.txt,,TRUE,0.4
jsc.0b013e3181fb4111,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0b013e3181fb4111.txt,,TRUE,0.4
01.mss.0000150020.25153.34,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/01.mss.0000150020.25153.34.txt,,TRUE,0.4
00005768-199902000-00010,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/00005768-199902000-00010.txt,,TRUE,0.4
s00421-007-0525-5,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00421-007-0525-5.txt,,TRUE,0.4
mss.0b013e31820750f5,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/mss.0b013e31820750f5.txt,,TRUE,0.4
nu13103556,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/nu13103556.txt,,TRUE,0.4
07420520600827178,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/07420520600827178.txt,,TRUE,0.4
chest.112.1.98,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/chest.112.1.98.txt,,TRUE,0.4
s00421-021-04768-4,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00421-021-04768-4.txt,,TRUE,0.4
schbul_._sbv022,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/schbul_._sbv022.txt,,TRUE,0.4
02640419208729931,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/02640419208729931.txt,,TRUE,0.4
s00421-008-0688-8,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00421-008-0688-8.txt,,TRUE,0.4
j.physbeh.2016.03.029,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.physbeh.2016.03.029.txt,,TRUE,0.4
respcare.06363,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/respcare.06363.txt,,TRUE,0.4
fphys.2018.01465,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/fphys.2018.01465.txt,,TRUE,0.4
nu11112592,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/nu11112592.txt,,TRUE,0.4
fphys.2021.712629,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/fphys.2021.712629.txt,,TRUE,0.4
cs20030161,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/cs20030161.txt,,TRUE,0.4
ijsnem.2015-0144,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijsnem.2015-0144.txt,,TRUE,0.4
eje-11-0289,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/eje-11-0289.txt,,TRUE,0.4
j.cardfail.2010.02.006,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.cardfail.2010.02.006.txt,,TRUE,0.4
j.1475-097x.2012.01136.x,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1475-097x.2012.01136.x.txt,,TRUE,0.4
2047487318776079,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/2047487318776079.txt,,TRUE,0.4
bf00634376,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/bf00634376.txt,,TRUE,0.4
s00421-006-0348-9,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s00421-006-0348-9.txt,,TRUE,0.4
jphysiol.2009.171199,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jphysiol.2009.171199.txt,,TRUE,0.4
jphysiol.2005.102442,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jphysiol.2005.102442.txt,,TRUE,0.4
circheartfailure.109.879684,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/circheartfailure.109.879684.txt,,TRUE,0.4
h05-129,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/h05-129.txt,,TRUE,0.4
hukin-2016-0021,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/hukin-2016-0021.txt,,TRUE,0.4
jsc.0b013e31823b8721,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0b013e31823b8721.txt,,TRUE,0.4
jappl.1993.74.6.2875,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jappl.1993.74.6.2875.txt,,TRUE,0.4
japplphysiol.00521.2002,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/japplphysiol.00521.2002.txt,,TRUE,0.4
j.1442-200x.1994.tb03269.x,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1442-200x.1994.tb03269.x.txt,,TRUE,0.4
j.jsams.2009.12.001,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.jsams.2009.12.001.txt,,TRUE,0.4
s004210050120,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/s004210050120.txt,,TRUE,0.4
ec-17-0323,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ec-17-0323.txt,,TRUE,0.4
pri.1717,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/pri.1717.txt,,TRUE,0.4
j.jchf.2015.05.010,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.jchf.2015.05.010.txt,,TRUE,0.4
jsc.0000000000002363,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/jsc.0000000000002363.txt,,TRUE,0.4
bf02396575,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/bf02396575.txt,,TRUE,0.4
japplphysiol.00086.2011,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/japplphysiol.00086.2011.txt,,TRUE,0.4
j.1748-1716.1995.tb09842.x,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/j.1748-1716.1995.tb09842.x.txt,,TRUE,0.4
ijspp.2018-0818,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijspp.2018-0818.txt,,TRUE,0.4
peerj.5026,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/peerj.5026.txt,,TRUE,0.4
9031936.001,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/09031936.00069408.txt,,TRUE,0.4
cpf.12404,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/cpf.12404.txt,,TRUE,0.4
chest.107.4.904,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/chest.107.4.904.txt,,TRUE,0.4
036.103.2016.2.9,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/036.103.2016.2.9.txt,,TRUE,0.4
ijo.2015.215,/Users/antonhesse/Desktop/Anton/Education/UMN/PhD/Dissertation/CPET_scoping_review/data/cpet_articles/full_texts/txts/ijo.2015.215.txt,,TRUE,0.4
