doi_url,doi,doi_suffix,journal_name,publisher,subscribed,done,0
https://doi.org/10.1016/j.resp.2010.02.004,10.1016/j.resp.2010.02.004,j.resp.2010.02.004,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2010.02.013,10.1016/j.resp.2010.02.013,j.resp.2010.02.013,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2010.04.026,10.1016/j.resp.2010.04.026,j.resp.2010.04.026,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2010.05.023,10.1016/j.resp.2010.05.023,j.resp.2010.05.023,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2010.06.018,10.1016/j.resp.2010.06.018,j.resp.2010.06.018,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2010.07.005,10.1016/j.resp.2010.07.005,j.resp.2010.07.005,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2010.10.003,10.1016/j.resp.2010.10.003,j.resp.2010.10.003,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2011.01.009,10.1016/j.resp.2011.01.009,j.resp.2011.01.009,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2011.02.003,10.1016/j.resp.2011.02.003,j.resp.2011.02.003,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2011.03.001,10.1016/j.resp.2011.03.001,j.resp.2011.03.001,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2011.03.018,10.1016/j.resp.2011.03.018,j.resp.2011.03.018,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2011.04.011,10.1016/j.resp.2011.04.011,j.resp.2011.04.011,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2011.06.020,10.1016/j.resp.2011.06.020,j.resp.2011.06.020,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2011.07.013,10.1016/j.resp.2011.07.013,j.resp.2011.07.013,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2011.12.004,10.1016/j.resp.2011.12.004,j.resp.2011.12.004,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2012.01.004,10.1016/j.resp.2012.01.004,j.resp.2012.01.004,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2012.03.003,10.1016/j.resp.2012.03.003,j.resp.2012.03.003,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2012.04.002,10.1016/j.resp.2012.04.002,j.resp.2012.04.002,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2012.06.021,10.1016/j.resp.2012.06.021,j.resp.2012.06.021,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2012.08.023,10.1016/j.resp.2012.08.023,j.resp.2012.08.023,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2012.09.008,10.1016/j.resp.2012.09.008,j.resp.2012.09.008,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2012.11.018,10.1016/j.resp.2012.11.018,j.resp.2012.11.018,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2013.01.017,10.1016/j.resp.2013.01.017,j.resp.2013.01.017,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2013.02.027,10.1016/j.resp.2013.02.027,j.resp.2013.02.027,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2013.02.029,10.1016/j.resp.2013.02.029,j.resp.2013.02.029,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2013.04.023,10.1016/j.resp.2013.04.023,j.resp.2013.04.023,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2013.05.014,10.1016/j.resp.2013.05.014,j.resp.2013.05.014,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2013.06.027,10.1016/j.resp.2013.06.027,j.resp.2013.06.027,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2013.08.011,10.1016/j.resp.2013.08.011,j.resp.2013.08.011,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2013.08.014,10.1016/j.resp.2013.08.014,j.resp.2013.08.014,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2013.10.011,10.1016/j.resp.2013.10.011,j.resp.2013.10.011,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2013.11.009,10.1016/j.resp.2013.11.009,j.resp.2013.11.009,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2014.01.007,10.1016/j.resp.2014.01.007,j.resp.2014.01.007,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2014.02.011,10.1016/j.resp.2014.02.011,j.resp.2014.02.011,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2014.05.002,10.1016/j.resp.2014.05.002,j.resp.2014.05.002,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2014.07.007,10.1016/j.resp.2014.07.007,j.resp.2014.07.007,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2014.08.007,10.1016/j.resp.2014.08.007,j.resp.2014.08.007,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2014.10.005,10.1016/j.resp.2014.10.005,j.resp.2014.10.005,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2014.10.012,10.1016/j.resp.2014.10.012,j.resp.2014.10.012,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2014.12.008,10.1016/j.resp.2014.12.008,j.resp.2014.12.008,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2015.02.001,10.1016/j.resp.2015.02.001,j.resp.2015.02.001,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2015.06.006,10.1016/j.resp.2015.06.006,j.resp.2015.06.006,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2015.06.008,10.1016/j.resp.2015.06.008,j.resp.2015.06.008,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2015.07.014,10.1016/j.resp.2015.07.014,j.resp.2015.07.014,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2015.09.004,10.1016/j.resp.2015.09.004,j.resp.2015.09.004,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2015.09.012,10.1016/j.resp.2015.09.012,j.resp.2015.09.012,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2015.10.019,10.1016/j.resp.2015.10.019,j.resp.2015.10.019,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2016.02.008,10.1016/j.resp.2016.02.008,j.resp.2016.02.008,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2016.03.010,10.1016/j.resp.2016.03.010,j.resp.2016.03.010,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2016.04.001,10.1016/j.resp.2016.04.001,j.resp.2016.04.001,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2016.05.013,10.1016/j.resp.2016.05.013,j.resp.2016.05.013,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2016.09.012,10.1016/j.resp.2016.09.012,j.resp.2016.09.012,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2016.10.001,10.1016/j.resp.2016.10.001,j.resp.2016.10.001,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2016.10.003,10.1016/j.resp.2016.10.003,j.resp.2016.10.003,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2016.12.003,10.1016/j.resp.2016.12.003,j.resp.2016.12.003,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2017.01.012,10.1016/j.resp.2017.01.012,j.resp.2017.01.012,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2017.03.007,10.1016/j.resp.2017.03.007,j.resp.2017.03.007,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2017.09.005,10.1016/j.resp.2017.09.005,j.resp.2017.09.005,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2017.09.015,10.1016/j.resp.2017.09.015,j.resp.2017.09.015,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2017.11.005,10.1016/j.resp.2017.11.005,j.resp.2017.11.005,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2017.12.002,10.1016/j.resp.2017.12.002,j.resp.2017.12.002,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2018.01.016,10.1016/j.resp.2018.01.016,j.resp.2018.01.016,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2018.11.006,10.1016/j.resp.2018.11.006,j.resp.2018.11.006,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2019.05.005,10.1016/j.resp.2019.05.005,j.resp.2019.05.005,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2019.103260,10.1016/j.resp.2019.103260,j.resp.2019.103260,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2019.103281,10.1016/j.resp.2019.103281,j.resp.2019.103281,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2019.103307,10.1016/j.resp.2019.103307,j.resp.2019.103307,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2019.103354,10.1016/j.resp.2019.103354,j.resp.2019.103354,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2019.103367,10.1016/j.resp.2019.103367,j.resp.2019.103367,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2020.103472,10.1016/j.resp.2020.103472,j.resp.2020.103472,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2020.103481,10.1016/j.resp.2020.103481,j.resp.2020.103481,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2020.103488,10.1016/j.resp.2020.103488,j.resp.2020.103488,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2020.103507,10.1016/j.resp.2020.103507,j.resp.2020.103507,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2021.103691,10.1016/j.resp.2021.103691,j.resp.2021.103691,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2021.103703,10.1016/j.resp.2021.103703,j.resp.2021.103703,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2021.103706,10.1016/j.resp.2021.103706,j.resp.2021.103706,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2021.103718,10.1016/j.resp.2021.103718,j.resp.2021.103718,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2021.103723,10.1016/j.resp.2021.103723,j.resp.2021.103723,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2021.103812,10.1016/j.resp.2021.103812,j.resp.2021.103812,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2021.103831,10.1016/j.resp.2021.103831,j.resp.2021.103831,Respiratory Physiology & Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.resp.2022.103910,10.1016/j.resp.2022.103910,j.resp.2022.103910,Respiratory Physiology &amp; Neurobiology,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.rec.2012.06.011,10.1016/j.rec.2012.06.011,j.rec.2012.06.011,Revista Española de Cardiología (English Edition),Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.remn.2014.10.002,10.1016/j.remn.2014.10.002,j.remn.2014.10.002,Revista Española de Medicina Nuclear e Imagen Molecular,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0870-2551(11)70014-2,10.1016/s0870-2551(11)70014-2,s0870-2551_._11_._70014-2,Revista Portuguesa de Cardiologia,Elsevier BV,TRUE,TRUE,
https://doi.org/10.1016/j.rmr.2012.10.630,10.1016/j.rmr.2012.10.630,j.rmr.2012.10.630,Revue des Maladies Respiratoires,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.rmr.2013.09.016,10.1016/j.rmr.2013.09.016,j.rmr.2013.09.016,Revue des Maladies Respiratoires,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0761-8425(04)71581-8,10.1016/s0761-8425(04)71581-8,s0761-8425_._04_._71581-8,Revue des Maladies Respiratoires,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0761-8425(05)85437-3,10.1016/s0761-8425(05)85437-3,s0761-8425_._05_._85437-3,Revue des Maladies Respiratoires,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0761-8425(05)85725-0,10.1016/s0761-8425(05)85725-0,s0761-8425_._05_._85725-0,Revue des Maladies Respiratoires,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0761-8425(08)70461-3,10.1016/s0761-8425(08)70461-3,s0761-8425_._08_._70461-3,Revue des Maladies Respiratoires,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.ssci.2017.12.032,10.1016/j.ssci.2017.12.032,j.ssci.2017.12.032,Safety Science,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/0765-1597(96)88159-7,10.1016/0765-1597(96)88159-7,0765-1597_._96_._88159-7,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2004.11.003,10.1016/j.scispo.2004.11.003,j.scispo.2004.11.003,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2007.06.008,10.1016/j.scispo.2007.06.008,j.scispo.2007.06.008,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2007.09.002,10.1016/j.scispo.2007.09.002,j.scispo.2007.09.002,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2007.09.010,10.1016/j.scispo.2007.09.010,j.scispo.2007.09.010,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2008.01.004,10.1016/j.scispo.2008.01.004,j.scispo.2008.01.004,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2008.02.005,10.1016/j.scispo.2008.02.005,j.scispo.2008.02.005,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2008.06.001,10.1016/j.scispo.2008.06.001,j.scispo.2008.06.001,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2008.07.003,10.1016/j.scispo.2008.07.003,j.scispo.2008.07.003,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2009.01.008,10.1016/j.scispo.2009.01.008,j.scispo.2009.01.008,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2009.08.001,10.1016/j.scispo.2009.08.001,j.scispo.2009.08.001,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2009.09.001,10.1016/j.scispo.2009.09.001,j.scispo.2009.09.001,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2009.11.003,10.1016/j.scispo.2009.11.003,j.scispo.2009.11.003,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2010.12.015,10.1016/j.scispo.2010.12.015,j.scispo.2010.12.015,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2011.12.005,10.1016/j.scispo.2011.12.005,j.scispo.2011.12.005,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2012.04.004,10.1016/j.scispo.2012.04.004,j.scispo.2012.04.004,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2012.04.006,10.1016/j.scispo.2012.04.006,j.scispo.2012.04.006,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2012.04.007,10.1016/j.scispo.2012.04.007,j.scispo.2012.04.007,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2012.08.001,10.1016/j.scispo.2012.08.001,j.scispo.2012.08.001,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2012.11.006,10.1016/j.scispo.2012.11.006,j.scispo.2012.11.006,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2013.07.011,10.1016/j.scispo.2013.07.011,j.scispo.2013.07.011,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2013.07.014,10.1016/j.scispo.2013.07.014,j.scispo.2013.07.014,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2013.08.001,10.1016/j.scispo.2013.08.001,j.scispo.2013.08.001,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2014.02.003,10.1016/j.scispo.2014.02.003,j.scispo.2014.02.003,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2014.07.013,10.1016/j.scispo.2014.07.013,j.scispo.2014.07.013,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2014.10.006,10.1016/j.scispo.2014.10.006,j.scispo.2014.10.006,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2014.12.002,10.1016/j.scispo.2014.12.002,j.scispo.2014.12.002,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2015.02.005,10.1016/j.scispo.2015.02.005,j.scispo.2015.02.005,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2015.02.012,10.1016/j.scispo.2015.02.012,j.scispo.2015.02.012,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2015.03.003,10.1016/j.scispo.2015.03.003,j.scispo.2015.03.003,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2016.01.012,10.1016/j.scispo.2016.01.012,j.scispo.2016.01.012,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2016.02.007,10.1016/j.scispo.2016.02.007,j.scispo.2016.02.007,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2016.04.003,10.1016/j.scispo.2016.04.003,j.scispo.2016.04.003,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2016.06.007,10.1016/j.scispo.2016.06.007,j.scispo.2016.06.007,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2016.07.009,10.1016/j.scispo.2016.07.009,j.scispo.2016.07.009,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2016.08.004,10.1016/j.scispo.2016.08.004,j.scispo.2016.08.004,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2016.12.002,10.1016/j.scispo.2016.12.002,j.scispo.2016.12.002,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2017.01.002,10.1016/j.scispo.2017.01.002,j.scispo.2017.01.002,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2017.04.010,10.1016/j.scispo.2017.04.010,j.scispo.2017.04.010,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2018.01.004,10.1016/j.scispo.2018.01.004,j.scispo.2018.01.004,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2018.04.004,10.1016/j.scispo.2018.04.004,j.scispo.2018.04.004,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2018.04.013,10.1016/j.scispo.2018.04.013,j.scispo.2018.04.013,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2018.05.002,10.1016/j.scispo.2018.05.002,j.scispo.2018.05.002,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2018.08.006,10.1016/j.scispo.2018.08.006,j.scispo.2018.08.006,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2019.04.005,10.1016/j.scispo.2019.04.005,j.scispo.2019.04.005,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2020.08.002,10.1016/j.scispo.2020.08.002,j.scispo.2020.08.002,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2020.09.006,10.1016/j.scispo.2020.09.006,j.scispo.2020.09.006,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2020.12.008,10.1016/j.scispo.2020.12.008,j.scispo.2020.12.008,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2021.01.006,10.1016/j.scispo.2021.01.006,j.scispo.2021.01.006,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2021.03.005,10.1016/j.scispo.2021.03.005,j.scispo.2021.03.005,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/j.scispo.2021.04.008,10.1016/j.scispo.2021.04.008,j.scispo.2021.04.008,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0765-1597(00)00035-6,10.1016/s0765-1597(00)00035-6,s0765-1597_._00_._00035-6,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0765-1597(00)80019-2,10.1016/s0765-1597(00)80019-2,s0765-1597_._00_._80019-2,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0765-1597(00)80034-9,10.1016/s0765-1597(00)80034-9,s0765-1597_._00_._80034-9,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0765-1597(00)88242-8,10.1016/s0765-1597(00)88242-8,s0765-1597_._00_._88242-8,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0765-1597(00)88968-6,10.1016/s0765-1597(00)88968-6,s0765-1597_._00_._88968-6,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0765-1597(00)88970-4,10.1016/s0765-1597(00)88970-4,s0765-1597_._00_._88970-4,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0765-1597(01)00070-3,10.1016/s0765-1597(01)00070-3,s0765-1597_._01_._00070-3,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0765-1597(01)00071-5,10.1016/s0765-1597(01)00071-5,s0765-1597_._01_._00071-5,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0765-1597(01)00100-9,10.1016/s0765-1597(01)00100-9,s0765-1597_._01_._00100-9,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0765-1597(01)00103-4,10.1016/s0765-1597(01)00103-4,s0765-1597_._01_._00103-4,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0765-1597(01)00117-4,10.1016/s0765-1597(01)00117-4,s0765-1597_._01_._00117-4,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0765-1597(02)00058-8,10.1016/s0765-1597(02)00058-8,s0765-1597_._02_._00058-8,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0765-1597(02)00062-x,10.1016/s0765-1597(02)00062-x,s0765-1597_._02_._00062-x,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0765-1597(02)00063-1,10.1016/s0765-1597(02)00063-1,s0765-1597_._02_._00063-1,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0765-1597(02)00069-2,10.1016/s0765-1597(02)00069-2,s0765-1597_._02_._00069-2,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0765-1597(02)00071-0,10.1016/s0765-1597(02)00071-0,s0765-1597_._02_._00071-0,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0765-1597(02)00073-4,10.1016/s0765-1597(02)00073-4,s0765-1597_._02_._00073-4,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0765-1597(02)00175-2,10.1016/s0765-1597(02)00175-2,s0765-1597_._02_._00175-2,Science & Sports,Elsevier BV,FALSE,TRUE,
https://doi.org/10.1016/s0765-1597(03)00164-3,10.1016/s0765-1597(03)00164-3,s0765-1597_._03_._00164-3,Science & Sports,Elsevier BV,FALSE,TRUE,
